@id,@lon,@lat,name,4,city,street
309879651,21.4266878,41.9919017,Рамстор,2,Skopje,Sv. Kiril i Metodij
364985725,21.3649348,42.0068279,SP Planet,1,Skopje,Gjorche Petrov
375645834,21.3634616,42.0070862,Тинекс Ѓорче Петров,2,Skopje,Gjorche Petrov
386723243,22.0125082,41.4336677,Tinex,3,Kavadarci,Square Marshal Tito
416378486,21.2162734,41.5131208,Александрија,3,Makedonski Brod,Partizanska
416417027,21.4548174,41.9897519,Тинекс,2,Skopje,Булевар Јане Сандански
417322815,21.2164115,41.5139095,Filipos,1,Makedonski Brod,Ivo Lola Ribar
446388134,21.4688286,41.9845218,Веро,3,Skopje,Јане Сандански
459669395,21.4345769,41.9947502,Веро 7,0,Skopje,Kej 13 Noemvri
461665539,22.6414839,41.4382823,Tinex,3,Strumica,Булевар Маршал Тито
461665625,22.6419646,41.43816,Horizont,4,Strumica,Булевар Маршал Тито
462175886,22.6513455,41.4415567,My Market,3,Strumica,Гоце Делчев
462175894,22.6485615,41.4409897,Technomarket,2,Strumica,Kliment Ohridski
470599988,21.4370214,41.9925332,Tinex,2,Skopje,Mirche Acev
470616644,21.411176,41.9903083,Tinex,4,Skopje,Питу Гули
543381663,20.7337561,41.6613792,Аце,4,Mavrovo,R2235
543381664,20.7362141,41.6504797,Лазе,3,Mavrovo,R2235
569629582,21.4752382,41.9801204,Рептил Маркет,0,Skopje,Булевар Видое Смилевски Бато
570694121,20.6805797,41.1810037,Тинекс,0,Struga,L31221
577538728,21.4350123,42.0197651,Prince,4,Skopje,Ferid Murati
774767534,21.0151314,41.0857428,KAM market,4,Resen,Владимир Уљанов - Ленин
913077733,22.0097653,41.4399919,TD,2,Kavadarci,Bulevar Nikola Minchev
913077735,22.009204,41.439429,Bako&Stojna,3,Kavadarci,Mosha Pijade
913077736,22.0089787,41.4394773,DTS Market  Silvana & Dobri,1,Kavadarci,Mosha Pijade
913077747,22.0104271,41.4409129,TD - supermarket,3,Kavadarci,Булевар Македонија
933483954,21.4675141,41.9866616,Жито Маркет,3,Skopje,Јане Сандански
992716578,21.3089047,41.02582,MARKET IN,1,Bitola,Тодор Паница
1036948544,20.6788926,41.1815124,Балкопром,2,Struga,L31221
1263404485,21.5033827,42.0046326,Жито Маркет,4,Skopje,Маџари
1272901207,22.5004347,41.8866184,Mak Progres,0,Vinica,Никола Крев
1272901572,22.5041576,41.8853963,Zito,3,Vinica,Браќа Миладиновци
1353688706,20.9786298,41.993755,продавница,0,Tetovo,Brakja Miladinovi
1381585160,21.4383256,41.9813069,Рептил,2,Skopje,Тоне Томшиќ
1609094328,21.4752182,41.9798044,КАМ Маркет,4,Skopje,Булевар Видое Смилевски Бато
1609098405,21.4764231,41.9794894,Рамстор,4,Skopje,Булевар Видое Смилевски Бато
1615844916,21.3989021,42.0034268,КОСМО Тинекс,2,Skopje,Nikola Rusinski
1710583166,21.761961,41.7175431,Туш,4,Veles,Андон Шурков
1725831191,21.7248163,42.1388936,Му Маркет,3,Kumanovo,Oktomvriska Revolucija
1734513499,21.3396463,42.0076504,Жито маркет,0,Skopje,Кузман Шапкарев
1793209848,21.4323628,41.9810056,Кам Маркет,2,Skopje,Востаничка
1850351715,21.449974,42.0528304,Орашец,4,Kuchevishte,Бутелска 33
1851607184,21.4282537,41.988882,Кам Маркет,1,Skopje,50 Divizija
1860365652,21.4623331,42.0026311,КАМ Маркет,0,Skopje,Трифун Хаџијанев
1860365681,21.4414652,41.9930392,Веро 9,4,Skopje,Koco Racin
1860918584,21.7350929,42.1330452,Тинекс,3,Kumanovo,
1860919184,21.7272851,42.1371766,КАМ,3,Kumanovo,Oktomvriska Revolucija
1927096522,22.1920509,41.7368407,Тинекс,0,Shtip,Marshal Tito St.
1983027030,22.9190506,41.3740068,Supero,3,Drazhevo,R1402
2000505737,21.3922837,42.0048803,Ramstore,2,Skopje,Ljubljanska
2051140645,22.0923577,41.4874572,Супермаркет Дијана,2,Negotino,Marshal Tito
2123623372,20.907855,41.79495,boss,3,Gostivar,Brake Ginoski
2174953768,21.483821,41.9973587,Електрометал,1,Skopje,Перо Наков
2297036326,21.3762625,42.0022775,Tinex,0,Skopje,Пресека
2318187217,22.010536,41.4390428,KAM City,4,Kavadarci,Бул. Кочо Рацин
2318940889,22.6446147,41.4331994,КИТГО Маркет,4,Strumica,Крушевска Република
2320912372,22.4103982,41.918086,Hipo,3,Kochani,Димитар Влахов
2320923906,22.4098806,41.9226323,Zito Market,0,Kochani,Goce Delchev
2323219443,22.5030468,41.1394151,КИТ-ГО,2,Gevgelija,Димитар Влахов
2377968879,20.8114425,41.1093692,KAM Market,4,Ohrid,Булевар Туристичка
2377968908,20.7998326,41.1130654,Ramstore,4,Ohrid,Makedonski Prosvetiteli
2377969049,20.8127862,41.1096865,Discount Tinex,2,Ohrid,Никола Карев
2377969210,20.7999894,41.1132251,Tinex,2,Ohrid,Makedonski Prosvetiteli
2377969247,20.7980605,41.1171328,Kipper,3,Ohrid,Abas Emin
2395103183,21.356581,42.0197432,Market Kiki,0,Skopje,Моцартова
2397805537,21.3012831,41.0318267,Market Andzhela,1,Bitola,Методија Андонов-Ченто
2459550501,21.513671,41.9394701,Tinex Discount,1,Drachevo,Бранко Заревски
2459775710,21.5187223,41.9384385,Кам маркет,2,Skopje,Бранко Заревски
2459788307,21.5230194,41.9370886,Вајота 2,2,Drachevo,Иван Хаџиниколов
2459829020,21.5073363,41.9382051,Гиго Трејд,1,Drachevo,Јустинијан Први
2459829098,21.5071218,41.9384126,Кам,2,Drachevo,Јустинијан Први
2535205988,22.0148515,41.4227366,Dijana,2,Kavadarci,Страшо Пинџур
2578029312,22.3328574,42.1999647,пакет маркет,3,Kriva Palanka,Свети Јоаким Осоговски
2882345348,21.4533122,41.974857,Супер Тинекс,4,Skopje,Boris Trajkovski
2882345397,21.4838698,41.9844445,Рамстор,0,Skopje,Булевар Февруарски Поход
2883879847,21.4649937,41.9839638,Пазарче,0,Skopje,Јане Сандански
2884502076,21.4722684,41.9720378,ЗУР Маркет,0,Skopje,Mite Bogoevski
2918511309,20.9745375,41.8379549,Вали Маркет,2,Chegrane,R2233
3100114460,20.8005859,41.1159611,TOP Market,1,Ohrid,Kliment Ohridski
3162756961,22.466431,41.635403,Kit Go,0,Radovish,Кеј 8ми Септември
3162759361,22.463585,41.63606,Paket market,2,Radovish,22 Октомври
3162760861,22.464258,41.637826,Makom,1,Radovish,Партизанска
3162761361,22.4631378,41.6393152,Kit Go,2,Radovish,Кеј 8ми Септември
3162772764,22.4647748,41.6331599,Sloga,0,Radovish,Boulevard Aleksandar Makedonski
3162785061,22.462735,41.632422,Kit Go,3,Radovish,Bulevard Aleksandar Makedonski
3187755690,22.461591,41.637992,Rial,1,Radovish,Коста Сусинов
3187755761,22.46471,41.634405,Makom,3,Radovish,Samuilova
3304388859,20.7815067,41.1219875,Tamaro,2,Ohrid,Сатеска
3304388860,20.7829591,41.1232307,Skor,0,Ohrid,Goce Delcev
3428974493,21.441556,41.993327,DM,4,Skopje,Bulevar Kuzman Josifovski Pitu
3506695094,21.4010606,41.9938931,Кам маркет Козле,1,Skopje,Kozle
3614132047,21.3831193,42.0050579,Фреш маркет Бојди,0,Skopje,Boulevard Partizanski Odredi
3625177270,21.5507134,41.3441972,КАМ,3,Prilep,Kuzman Josifoski-Pitu
3630800652,21.5492167,41.3414029,Пата,3,Prilep,Dimo Dimoski-Narednikot
3633126813,21.4050875,41.996706,Стопанска Банка,0,Skopje,Mitropolit Teodosij Gologanov
3635145515,21.3914204,42.0017143,Кам маркет Тафталиџе,4,Skopje,Londonska
3647035693,21.7318363,42.1202041,Super Srk,4,Kumanovo,Титова Митровачка
3647036105,21.7334993,42.1210556,Paket Market,2,Kumanovo,Бранко Богдански Гуцман
3663767993,21.4152599,42.0035081,Рептил маркет,1,Skopje,Franklin Ruzvelt
3688676897,22.3360401,42.2054613,Zegin Healty Food,3,Kriva Palanka,Свети Јоаким Осоговски
