@id,@lon,@lat,name,stars,city,street
1853468139,22.0040349,41.7999365,Окта,2,Amzabegovo,A3
1879421233,21.8132634,42.1719716,Мак Оил - Ново Нагоричане,2,Mlado Nagorichane,R2237
1965839700,22.6151022,41.5163603,БензОил,3,Vladevci,A4
1972176738,21.0087805,41.0465729,АЕ Petrol,1,Carev Dvor,R1101
1974291428,21.0274423,41.9938542,Лукоил,0,Tetovo,Mother Teresa
2037288360,20.6544492,41.173458,Окта,4,Struga,A2
2248140977,21.4433824,41.9765627,Макпетрол,3,Skopje,Hristo Tatarchev
2248576351,20.7870662,41.1257242,Лукоил,0,Ohrid,Булевар Туристичка
2248576379,20.8540275,41.6719771,Лукоил,2,Sretkovo,A2
2248576388,21.4976245,41.9439857,Лукоил,4,Drachevo,Борис Трајковски
2248601320,20.8137355,41.1245188,Лукоил,4,Ohrid,7-mi Noemvri
2249875631,20.6985426,41.1758357,Макпетрол,2,Struga,Turistichka
2250281755,21.4444186,42.0297687,Макпетрол,2,Skopje,Aleksandar Urdarevski
2250281764,21.5130861,41.9362492,Макпетрол,3,Drachevo,Бистра
2250439669,21.4018514,42.0328615,Макпетрол,0,Vizbegovo,ул. 1550
2250439683,21.7340269,42.1233045,Макпетрол,1,Kumanovo,3 Македонска Ударна Бригада
2250439690,21.7192894,42.1397978,Макпетрол,1,Kumanovo,Доне Божинов
2250757104,22.1409234,41.7733628,Макпетрол,2,Tri Cheshmi,А4
2250757106,22.1396252,41.7734988,Макпетрол,2,Tri Cheshmi,А4
2250757108,21.773306,41.7187095,Макпетрол,1,Veles,Алексо Демниевски
2250757121,21.9513344,41.8601232,Макпетрол,2,Sveti Nikole,Вељко Влаховиќ
2250757125,22.1646448,42.078774,Макпетрол,2,Kratovo,R1205
2250757126,22.1907803,41.9807431,Макпетрол,3,Probishtip,R1205
2257745867,20.9881251,42.0035143,Макпетрол,4,Tetovo,R1203
2257745870,20.9803998,42.0192838,Макпетрол,0,Tetovo,R1203
2257911370,20.9464643,41.4965592,Макпетрол,0,Kichevo,A2
2257911379,22.4454812,41.3387805,Макпетрол,0,Udovo,R1102
2257911389,22.456218,41.6279865,Makpetrol,2,Radovish,Boulevard Aleksandar Makedonski
2257911396,22.8731701,41.760693,Макпетрол,1,Pehchevo,R1302
2257911398,20.9145782,41.8035327,Макпетрол,0,Gostivar,Ilindenska
2257911413,22.4558264,41.6283053,Lukoil,2,Radovish,Bulevard Aleksandar Makedonski
2257911439,22.2470513,41.4105326,Макпетрол,1,Demir Kapija,R1102
2257915174,22.6523331,41.4226153,Макпетрол,2,Strumica,Kliment Ohridski
2257922874,20.5189355,41.5143142,Макпетрол,0,Debar,R1201
2258079334,22.5149236,41.1488035,Шимов,3,Gevgelija,R1102
2258079386,22.51016,41.1475916,Макпетрол,1,Gevgelija,R1102
2258079490,22.5956686,41.2104726,Макпетрол,3,Bogdanci,R1109
2258079693,22.5454566,41.1364881,Окта,2,Bogorodica,Friendship
2258080087,22.5129603,41.1512473,Макпетрол,0,Mrzenci,Friendship
2258180465,21.5702815,41.9689531,Макпетрол,4,Idrizovo,A4
2258180474,21.605853,41.942927,Макпетрол,1,Petrovec,Улица 1
2258180483,21.5499665,41.99577,Макпетрол,0,Ilinden,Motorway 2 (Miladinovci - Skopje)
2258180490,22.0999424,41.4992409,Макпетрол,3,Negotino,Friendship
2258249904,20.8124001,41.1237594,Макпетрол,3,Ohrid,7-mi Noemvri
2258249917,20.7609787,41.7042752,Макпетрол,0,Mavrovi Anovi,R1202
2258249982,20.911055,41.9150372,Макпетрол,4,Pirok,R1206
2258250033,20.8152625,41.1062856,Макпетрол,4,Ohrid,R1301
2258250077,20.607058,41.6311497,Макпетрол,2,Rostushe,R1202
2258250129,21.2046442,41.2153422,Макпетрол,1,Demir Hisar,Bitolska
2258250136,20.8210883,41.1373657,Макпетрол,3,Leskoec,A3
2258250161,21.1177299,42.0736357,Макпетрол,2,Jegunovce,R2234
2258349842,22.5857701,42.0214393,Макпетрол,4,Makedonska Kamenica,A3
2258349862,22.166616,41.6917389,Макпетрол,0,Dragoevo,A4
2258350075,22.4078109,41.5414346,Макпетрол,3,Rakitec,R2433
2258350129,21.7673004,41.7204345,Окта,0,Veles,АСНОМ
2258371662,22.660062,41.4404192,ЕкоОил,1,Strumica,A4
2258371681,22.6484534,41.4410707,Окта,1,Strumica,Kliment Ohridski
2260079289,20.8136195,41.1259146,Окта,2,Ohrid,Zheleznichka
2260122818,20.9829535,41.9972088,Окта,0,Tetovo,Mother Teresa
2260122820,20.9147691,41.80187,Окта,3,Gostivar,Седек Костоски
2260122822,20.7983612,41.3054677,Окта,4,Novo Selo,A2
2260122834,20.958756,41.986615,Окта,3,Tetovo,Илинденска
2382384705,20.9445332,41.9234042,Нептун Петрол,4,Bogovinje,A2
2574272025,22.3025336,42.189123,Макоил,2,Kriva Palanka,A2
2622774330,22.6416485,41.4490785,Лукоил,1,Strumica,A4
3162787162,22.446163,41.629196,Jovan Petrol,0,Radovish,R2433
3635690653,21.5553924,41.3325734,Салида,2,Prilep,Salida
3781556758,22.4801699,41.2504123,РТ Петрол,3,Smokvica,Friendship
3782679107,22.6533872,41.439391,Бензоил,0,Strumica,A4
3784770410,22.6354573,41.4744482,ТритеролБенз,0,Gradoshorci,A4
3784770413,22.6392652,41.451941,ГамаОил,0,Strumica,A4
3786019602,22.5187978,41.5807256,Макпетрол,2,Kalugjerica,R1403
3789130262,21.4941204,41.9482661,РТ Петрол,0,Drachevo,Борис Трајковски
3804952223,21.4928064,41.9918127,Мотоцентар,3,Skopje,Улица 1632
3804952226,21.4963956,41.9900511,АП Петрол,4,Skopje,Улица 1632
4247659190,20.8890852,41.8523365,TopPetrol,3,Negotino,R1206
4401013232,22.5325294,41.1431342,Лукоил,1,Bogorodica,Friendship
4502456689,20.9269459,41.9406016,Fer Petrol,2,Kamenjane,R1206
4502469394,20.9335882,41.9633441,HitOil,1,Dolno Palchishte,R1206
4739771021,21.4606362,42.0017496,Дома,2,Skopje,Јани Лукровски
4912937823,21.0341449,42.0547506,Европа92,0,Leshok,R1203
4966623121,21.7026465,42.1332218,Makpetrol,4,Kumanovo,A102
5058440822,22.4012236,41.903915,Лукойл,0,Kochani,Skopska
5575843521,21.0740175,41.988617,Лукоил,4,Zhelino,Mother Teresa
5584459881,21.4039653,42.0023986,Макпетрол,1,Skopje,Boulevard Partizanski Odredi
5761128526,21.0080685,41.0818302,Митоил,4,Resen,R1307
6054037093,22.5070564,41.164933,Lukoil,1,Mrzenci,Friendship
6054048518,21.7455624,42.162411,Peak,1,Kumanovo,A2
6054049816,21.7378519,42.1624284,Авиа оил,1,Kumanovo,A2
6080715746,21.451282,41.9842064,Макпетрол,3,Skopje,Фрањо Клуз
6287211825,21.4289322,42.0301064,okτΔ,2,Skopje,Индира Ганди
6510208920,21.68889,41.8837172,Макпетрол,3,Katlanovo,Friendship
6581560346,21.3576931,41.0082995,CRP,4,Bitola,A31
6812539185,20.9004303,41.7952788,Бунар Петрол,3,Gostivar,Jna
6830542189,20.9070117,41.8080834,Bunar Petrol,4,Gostivar,A2
