@id,@lon,@lat,name,4,city,street
310289760,21.416703,42.0001541,Broz Cafe,2,Skopje,Boulevard Partizanski Odredi
382650535,22.0110153,41.4372049,Total,1,Kavadarci,Илинденска
382650733,22.0110601,41.437027,Roma,2,Kavadarci,Илинденска
386703438,22.0131384,41.4352466,Blue Cafe,3,Kavadarci,Cano Pop Ristov
386704854,22.0104295,41.4398268,Picaso,3,Kavadarci,Bulevar Nikola Minchev
411008299,21.4232268,41.9948867,Benneton,2,Skopje,Митрополит Теодосиј Гологанов
411008532,21.4230113,41.9948604,AMG,1,Skopje,Митрополит Теодосиј Гологанов
411009859,21.4253358,41.9955693,Strip,3,Skopje,Dimitrie Chupovski
411634097,21.2483529,41.3679722,Олд Скул,0,Krushevo OT,Ilindenska
414619173,21.2168806,41.5069813,First,3,Makedonski Brod,Dimitar Vlahov
414619174,21.2163903,41.5067247,Кафе Бар Ш,4,Makedonski Brod,Dimitar Vlahov
414620827,21.2165604,41.5133537,Kardinal,3,Makedonski Brod,Ivo Lola Ribar
441057694,21.4082395,42.0051454,Cafeteria,2,Skopje,Orce Nikolov
444537208,22.4105571,41.9173917,Класик,2,Kochani,Dimitar Vlahov
444537212,22.4107281,41.9176649,Delikates Cafe,4,Kochani,Димитар Влахов
459670767,21.4310013,41.9952414,Caffe Skopje,4,Skopje,Makedonija
459670881,21.429836,41.992653,Play Cafe,3,Skopje,Makedonija
459673240,21.4162239,41.9934306,9,0,Skopje,Naroden Front
459752642,21.4373453,41.9984414,Bistro Opera Pub,0,Skopje,Goce Delčev Boulevard
459801246,21.3999451,42.0031059,Мартини,4,Skopje,Boulevard Partizanski Odredi
459802458,21.4159604,42.0047028,Бугати,4,Skopje,Kraguevska
461659372,22.6389491,41.4389263,City Cafe,2,Strumica,Ленионова
