@id,@lon,@lat,name,stars,city,street
1000000511807290,21.4526831,41.6515719,Ribnik,3,Bogomila,R2336
1000000547074226,21.4121661,42.0048265,4 Angeli,0,Skopje,Ivan Agovski
1000000562196806,22.0002842,42.1489108,Чешмиче,3,Stracin,A2
1000000579498263,20.6689529,41.1725935,Конак,1,Struga,Vlado Maleski
1000000579500241,20.6758879,41.1741415,Мармарис,3,Struga,Vlado Maleski
1000000579500372,20.6761792,41.174184,Прова,2,Struga,Vlado Maleski
1000000581914079,20.6718637,41.1763912,Оаза,1,Struga,Marko Cepenkov
1000000581992760,20.6743773,41.1765907,Св. Георгиј,3,Struga,Dimitar Vlahov
1000000581992761,20.6745024,41.1765973,Бриони,0,Struga,Dimitar Vlahov
1000000581996084,20.6743721,41.176785,Маива,0,Struga,Dimitar Vlahov
1000000581996085,20.6742239,41.1768179,Драган и Јовче,2,Struga,Dimitar Vlahov
1000000582475130,20.6782676,41.1762454,Св. Никола,0,Struga,Goce Delchev
1000000582503061,20.6784247,41.1764555,Антико,0,Struga,Boris Kidrich
1000000582503063,20.6785312,41.1768736,Ангела,2,Struga,Boris Kidrich
1000000650546014,21.7184498,42.1308159,Mosha Mel,3,Kumanovo,Народна Револуција
1000000650546015,21.718759,42.1307697,Yard,1,Kumanovo,Ѓуро Ѓаковиќ
1000000674116575,21.4919316,41.9519545,Ваташа пекара,0,Drachevo,Борис Трајковски
1000000674126648,21.4693029,41.9670412,Везилка,1,Skopje,Boris Trajkovski
1000000674126651,21.4691124,41.9672697,Дениција,1,Skopje,Boris Trajkovski
1000000678397093,22.183685,41.7474384,Бисер Митре,3,Shtip,R1204
1000000683729634,21.4470613,42.1733791,Hamza Brez,0,Brodec,R2239
1000000686912550,21.3803929,42.0258581,Krcma Zuto Kombe,1,Bardovci,Street 4
1000000722323356,20.8931549,41.79492,Деде Бег,2,Gostivar,Jna
1000000722492537,20.9049684,41.790163,Пела,0,Gostivar,Zhivko Braykovski Str.
1000000781153479,22.4795327,41.1841395,Центар,3,Negorci,R1102
1000000815560726,22.6387434,41.4412451,Shalom,2,Strumica,24 Октомври
1000000816620647,21.5499931,41.345766,Академи,2,Prilep,Kuzman Josifoski-Pitu
1000000816789118,21.9044966,41.4756164,Јавор,1,Kamen Dol,R1101
1000000820110416,21.086233,41.2985085,Бабино,0,Babino,L50210
1000000835535610,21.5646814,41.3450271,Алтан,3,Prilep,Aleksandar Makedonski
1000000838984538,21.4852834,41.975817,Куц у Кец (Панда),2,Skopje,Тодор Чангов 20
1000000844112176,20.6834625,41.5002888,Топила,3,Gari,R2246
1000000844786483,21.074435,41.2643585,На Валајци,1,Sloeshtica,L50223
1000000852491071,21.7777262,41.3909368,Крпачов Камен,3,Toplica,R1101
1000000863479328,21.5557143,41.3469009,Ај По Една,3,Prilep,Ilindenska
1000000863483543,21.5555956,41.3464695,Стара Чаршија,0,Prilep,Ilindenska
1000000863500271,21.5551634,41.3463028,Дел Посто,0,Prilep,Ilindenska
1000000863500272,21.5555761,41.3449815,Евро,1,Prilep,Karposh
1000000863500273,21.7150071,41.1962534,Мариово,1,Manastir,R1107
1000000863500274,21.5516343,41.3445417,Изгрев,1,Prilep,Sotka Gjorgjioski-Sotka
1000000863500275,21.5494377,41.3459907,Кекеле,0,Prilep,Kuzman Josifoski-Pitu
1000000863500276,21.5559163,41.3455646,Кај Џоки,0,Prilep,Karposh
1000000863500278,21.5520937,41.3445121,Александрија,0,Prilep,Sotka Gjorgjioski-Sotka
1000000863505246,21.55654,41.3463678,Лидер,3,Prilep,Brakja Lameski
1000000881141312,21.2491931,41.3678441,Рома,1,Krushevo OT,Ilindenska
1000000894563399,21.2455515,41.3734272,Крушевска Одаја,0,Krushevo,Todor Proeski-Toshe
1000000894563400,21.2457311,41.3736817,Либра,2,Krushevo OT,Todor Proeski-Toshe
1000000951737569,21.4409802,41.4090904,Империја,3,Novoselani,R1303
1000000961527349,21.9457575,41.8633689,Мечкуевска Куќа - Пуже,3,Sveti Nikole,Вељко Влаховиќ
1000000963202810,21.3365953,41.0263954,Цане Боксеро,0,Bitola,Широк Сокак
1000000974420019,22.1004103,42.207343,Restaurant Ranch,2,Radibush,R2248
1000000975240896,21.3602597,41.1026559,Златен Даб,3,Kukurechani,R1101
1000000981839452,21.0271864,42.0670341,Лешок,3,Leshok,LES
1000000985240376,21.5041443,41.3095361,Вила Малуш,1,Novo Lagovo,R2339
1000001038891512,21.9404434,41.8640319,Меана Поток,2,Sveti Nikole,Ангел Трајчев
1000001041564186,21.5873897,41.8862731,Пица Ресторан Агони Греен,1,Zelenikovo,R117
1000001054290143,21.3110876,41.4426553,С Хератон,3,Lazhani,R2335
1000001054290145,21.3128471,41.4419664,Гранд Истанбул,0,Lazhani,R2335
1000001054290158,21.3152741,41.4419442,М,3,Lazhani,R2335
1000001063775486,21.5694673,42.1686971,Panorama,1,Belanovce,R29272
1000001063775487,21.5693219,42.1704617,Mounty,1,Belanovce,R29272
1000001063775488,21.5673179,42.1770723,Freskija,0,Belanovce,R29272
1000001063775495,21.5813597,42.1610536,Natyra,0,Lipkovo,R2133
1000001063778897,21.5942747,42.1449485,Ilyrija,3,Otlja,R2133
1000001063998446,21.6142316,42.1597654,Kasolla,1,Orizari,R2133
1000001083230088,20.8940047,41.876124,Goxha,2,Negotino,R29278
1000001083452423,20.8894678,41.8753652,Jabllanica,3,Negotino,R1206
1000001083507071,20.930267,41.8752418,Bellavista 1&2,2,Gradec,
1000001083507072,20.9288994,41.8753346,Bellavista 3,0,Gradec,
1000001083507073,20.9290747,41.8750816,Bellavista 4,2,Gradec,
1000001106306199,21.5906206,41.3841754,Алавантиоски,1,Dabnica,R1312
1000001107209927,21.5407723,41.3353506,Деспина,1,Prilep,Trajko Nikoloski
1000001107785861,22.723329,41.1829575,Нота,0,Star Dojran,Маршал Тито
1000001122451142,20.7946172,41.1116598,"Restaurant ""Kajche""",0,Ohrid,Илинденска
